19980102,0,10.5943,10.6174,10.4982,10.5578,194099.243
19980105,0,10.4733,10.5328,10.3772,10.4982,353853.769
19980106,0,10.4502,10.4733,10.3541,10.4367,181610.244
19980107,0,10.3656,10.3887,10.185,10.3656,291408.99
19980108,0,10.2811,10.4617,10.21,10.4617,287766.506
19980109,0,10.4733,10.6059,10.185,10.1965,245616.25
19980112,0,10.0409,10.7019,10.0409,10.6289,447000.589
19980113,0,10.677,10.677,10.4733,10.5693,174845.363
19980114,0,10.5463,10.5578,10.21,10.4982,351772.114
19980115,0,10.4733,10.4733,10.3887,10.4137,188375.053
19980116,0,10.4617,10.6654,10.4617,10.5943,765468.337
19980120,0,10.5809,10.7135,10.5809,10.6539,289327.394
19980121,0,10.5943,10.5943,10.137,10.3061,351772.231
19980122,0,10.3061,10.4982,10.185,10.3887,243534.68
19980123,0,10.3541,10.3772,10.1139,10.1735,269553.052
19980126,0,10.1735,10.21,10.0774,10.1254,157672.982
19980127,0,10.1254,10.3656,10.1254,10.3061,204506.497
19980128,0,10.258,10.2926,10.1139,10.21,83259.684
19980129,0,10.258,10.6174,10.2446,10.3061,317427.602
19980130,0,10.2446,10.2446,9.96977,9.99283,373627.857
19980202,0,10.0889,10.5213,10.0889,10.4617,342405.336
19980203,0,10.3887,10.4502,10.233,10.3291,164958.292
19980204,0,10.2446,10.258,10.0409,10.1254,153510.184
19980205,0,10.1254,10.137,10.0044,10.1139,554717.76
19980206,0,10.0889,10.258,10.0889,10.258,394963.152
19980209,0,10.2811,10.4252,10.258,10.3291,150387.866
19980210,0,10.4022,10.4848,10.3291,10.3407,263308.798
19980211,0,10.3772,10.4252,10.3407,10.4022,105115.341
19980212,0,10.4252,10.5213,10.3541,10.3772,187334.212
19980213,0,10.3772,10.4733,10.3772,10.4252,282562.591
19980217,0,10.4733,10.5463,10.4137,10.4502,96789.434
19980218,0,10.4137,10.4982,10.3541,10.4137,329396.234
19980219,0,10.3772,10.4367,10.3772,10.4252,87422.689
19980220,0,10.4502,10.5943,10.4022,10.5098,303377.694
19980223,0,10.5463,10.5578,10.4502,10.5213,176926.915
19980224,0,10.5213,10.5328,10.4252,10.4982,143102.57
19980225,0,10.5328,10.7019,10.5213,10.5809,176926.94
19980226,0,10.5943,10.7135,10.5943,10.6904,102513.483
19980227,0,10.6904,10.725,10.6424,10.677,88463.419
19980302,0,10.6229,10.7311,10.5998,10.6828,94747.868
19980303,0,10.6345,10.7446,10.6229,10.7311,52810.29
19980304,0,10.6963,10.7678,10.5148,10.6596,189495.804
19980305,0,10.6229,10.648,10.5746,10.6113,113386.86
19980306,0,10.5998,10.9127,10.5998,10.8528,210205.782
19980309,0,10.7678,10.7929,10.648,10.6596,144451.752
19980310,0,10.7079,10.8644,10.6963,10.8412,77144.454
19980311,0,10.8045,10.8895,10.7678,10.8528,179658.484
19980312,0,10.7929,10.9378,10.7929,10.9242,149629.11
19980313,0,10.9242,10.9378,10.8528,10.9011,66271.72
19980316,0,10.9242,11.0208,10.9242,10.9976,130990.372
19980317,0,11.0092,11.0343,10.7678,11.0343,164126.074
19980318,0,10.986,10.986,10.9127,10.9609,216936.388
19980319,0,10.9609,11.0826,10.9609,11.0208,149111.382
19980320,0,10.986,11.1309,10.986,11.0826,324109.878
19980323,0,11.0343,11.2391,11.0208,11.1541,145487.278
19980324,0,11.1541,11.2024,11.1309,11.1309,640454.36
19980325,0,11.1309,11.1657,10.8644,10.9378,118046.474
19980326,0,10.8644,10.876,10.7678,10.7794,79215.494
19980327,0,10.7562,10.8045,10.7079,10.7195,230915.642
19980330,0,10.6963,10.7195,10.5746,10.5998,174998.888
19980331,0,10.6113,10.9976,10.6113,10.6345,511017.278
19980401,0,10.6229,11.0826,10.5862,11.0575,522407.764
19980402,0,11.0459,11.2873,11.0459,11.2507,216936.37
19980403,0,11.2989,11.3955,11.1908,11.2024,199850.784
19980406,0,11.2275,11.2391,11.0575,11.0691,71966.94
19980407,0,10.986,11.0092,10.8161,10.986,177587.56
19980408,0,11.0092,11.0092,10.7929,10.8277,252661.048
19980409,0,10.8644,10.9725,10.8412,10.9493,78179.956
19980413,0,10.9127,10.9127,10.8161,10.8277,219525.132
19980414,0,10.8412,11.0942,10.8277,11.0575,225220.638
19980415,0,11.0691,11.2507,11.0691,11.2507,226773.57
19980416,0,11.2275,11.2391,11.1058,11.1309,278030.588
19980417,0,11.1425,11.3472,11.1058,11.3472,274924.156
19980420,0,11.2758,11.3723,11.1541,11.214,279066.06
19980421,0,11.1792,11.2275,11.1058,11.1309,176034.314
19980422,0,11.1309,11.1908,11.1058,11.1541,48668.346
19980423,0,11.1058,11.2391,11.1058,11.1058,204510.358
19980424,0,11.0575,11.1058,10.986,10.986,154288.856
19980427,0,10.9011,10.9493,10.8045,10.8161,37795.618
19980428,0,10.8161,10.8161,10.5264,10.6229,183800.438
19980429,0,10.6113,10.7562,10.4781,10.7446,181211.73
19980430,0,10.7446,10.9609,10.7195,10.9609,137203.224
19980501,0,10.986,11.0092,10.8161,10.9609,95265.584
19980504,0,11.0092,11.0208,10.8161,10.9976,128919.254
19980505,0,10.9378,10.9493,10.7678,10.8412,292527.606
19980506,0,10.8895,10.9378,10.7562,10.7929,175516.498
19980507,0,10.7678,10.7794,10.648,10.6596,68342.73
19980508,0,10.6113,11.0826,10.6113,11.0691,176552.058
19980511,0,11.0092,11.0208,10.9609,11.0092,60576.508
19980512,0,11.0459,11.0942,10.9127,10.9976,192602.318
19980513,0,10.9609,11.1541,10.9609,11.1425,310131.304
19980514,0,11.1309,11.1541,11.0575,11.0575,53328.078
19980515,0,11.0343,11.0575,10.8412,10.8412,129437.042
19980518,0,10.8161,10.8644,10.6712,10.7446,93194.574
19980519,0,10.7195,10.7678,10.648,10.7079,138756.398
19980520,0,10.7929,10.9127,10.7079,10.9127,198815.12
19980521,0,10.9242,10.9242,10.7678,10.876,147040.314
19980522,0,10.8412,10.8644,10.7195,10.7794,119082.022
19980526,0,10.8161,10.9725,10.7794,10.9725,148075.962
19980527,0,11.0092,11.0826,10.8644,11.0826,325145.796
19980528,0,11.0826,11.1174,10.9011,11.1174,228844.85
19980529,0,11.1309,11.2507,11.0575,11.1309,237646.336
19980601,0,11.0826,11.6254,11.0826,11.6254,299258.338
19980602,0,11.6485,11.6621,11.4071,11.4689,312719.774
19980603,0,11.5037,11.5887,11.324,11.3472,214347.798
19980604,0,11.2989,11.3723,11.2024,11.3356,103549.65
19980605,0,11.3588,11.5887,11.3588,11.5887,100960.864
19980608,0,11.6852,11.7335,11.5887,11.6254,194155.372
19980609,0,11.6429,11.6429,11.509,11.5711,166452.802
19980610,0,11.5226,11.837,11.5226,11.6197,311776.858
19980611,0,11.6197,11.7283,11.5711,11.5711,245814.294
19980612,0,11.5828,11.8739,11.4974,11.8486,158722.87
19980615,0,11.8001,11.837,11.7031,11.7031,172121.418
19980616,0,11.6429,11.6429,11.5343,11.5711,298378.244
19980617,0,11.5944,12.0679,11.5944,12.0194,313322.958
19980618,0,12.0679,12.0679,11.8137,11.8137,201495.454
19980619,0,11.8622,11.9107,11.6429,11.6429,338058.472
19980622,0,11.6429,11.8253,11.6429,11.6915,166452.87
19980623,0,11.74,11.9107,11.74,11.8971,216955.478
19980624,0,11.8971,11.9457,11.7516,11.9457,158207.452
19980625,0,11.934,11.9709,11.8739,11.9224,139140.07
19980626,0,11.9592,12.1397,11.9457,12.0796,178305.58
19980629,0,12.1164,12.2736,12.1048,12.2736,243752.84
19980630,0,12.3338,12.3706,12.2988,12.3706,238599.46
19980701,0,12.4191,12.4444,12.3706,12.4075,231384.818
19980702,0,12.3706,12.3823,12.1397,12.1766,776607.316
19980706,0,12.1766,12.3473,12.1766,12.3473,399898.914
19980707,0,12.3338,12.3338,12.1533,12.1766,194280.796
19980708,0,12.1766,12.3338,12.0796,12.2251,293224.746
19980709,0,12.1533,12.2503,12.1281,12.2503,764755.130000001
19980710,0,12.2251,12.3706,12.2251,12.3221,169544.636
19980713,0,12.3105,12.3105,12.0427,12.1281,166968.096
19980714,0,12.1048,12.1766,12.031,12.1533,290648.124
19980715,0,12.1164,12.1164,11.9592,11.9592,190158.03
19980716,0,12.0078,12.031,11.9709,12.0078,240145.408
19980717,0,12.0427,12.0796,11.8855,12.0194,266427.49
19980720,0,11.9825,11.9825,11.7885,11.8622,310230.868
19980721,0,11.8622,11.8622,11.6197,11.7031,360733.82
19980722,0,11.7167,11.9825,11.7167,11.9825,300955.024
19980723,0,11.9709,12.0563,11.8137,11.8855,523063.196
19980724,0,11.8855,12.0078,11.837,11.8739,342181.414
19980727,0,11.934,12.2251,11.837,12.2251,197372.804
19980728,0,12.1766,12.2251,11.7652,12.0078,358156.804
19980729,0,12.0078,12.031,11.7768,11.8137,119557.45
19980730,0,11.8486,12.031,11.8486,11.9825,194796.2
19980731,0,11.9709,12.1048,11.6915,11.7516,297863.014
19980803,0,11.7167,11.7827,11.6682,11.74,317445.49
19980804,0,11.8137,12.1533,11.8137,11.837,414843.536
19980805,0,11.8001,11.9457,11.7516,11.7652,197372.74
19980806,0,11.7885,12.0796,11.74,12.0427,449886.236
19980807,0,12.031,12.2503,12.0078,12.1281,477198.996
19980810,0,12.1281,12.1397,11.9457,11.9825,282402.994
19980811,0,11.9825,11.9825,11.837,11.8971,541100.24
19980812,0,11.8739,12.2134,11.8739,12.2018,234992.08
19980813,0,12.1882,12.4075,12.0194,12.1397,449371.032
19980814,0,12.0912,12.1164,11.9825,12.0563,172121.44
19980817,0,12.0563,12.2988,11.9709,12.2852,550891.536
19980818,0,12.2503,12.4929,12.2503,12.3706,121618.794
19980819,0,12.3706,12.3706,12.2251,12.2852,207164.064
19980820,0,12.2852,12.4191,12.2251,12.3473,142232.15
19980821,0,12.3105,12.3221,12.1281,12.3105,815772.65
19980824,0,12.3706,12.8325,12.3706,12.7587,487505.554
19980825,0,12.7956,13.0013,12.6384,12.6501,220562.842
19980826,0,12.6015,12.7471,12.5647,12.6733,228808.116
19980827,0,12.6617,12.8325,12.5899,12.6132,368978.978
19980828,0,12.5647,12.5647,12.2736,12.2852,238084.168
19980831,0,12.365,12.4995,11.7062,11.7198,428406.602
19980901,0,11.6458,12.2305,11.4996,12.1818,455599.153999999
19980902,0,12.133,12.133,11.6945,11.6945,379152.572
19980903,0,11.6711,11.7919,11.4996,11.6711,363760.844
19980904,0,11.7315,11.8173,11.5249,11.6945,222155.73
19980908,0,11.6711,12.2305,11.5249,12.2188,268331.206
19980909,0,12.2305,12.2305,11.8407,11.8894,275514.216
19980910,0,11.7549,11.7549,11.4021,11.5366,467398.97
19980911,0,11.4275,11.8894,11.3787,11.8036,514088.232
19980914,0,11.866,12.0239,11.866,11.9635,189832.776
19980915,0,11.9752,11.9752,11.7432,11.9381,177519.488
19980916,0,11.9635,12.0726,11.829,11.9635,272948.932
19980917,0,11.9147,11.9752,11.6458,11.7919,150840.256
19980918,0,11.7686,11.9986,11.7549,11.9752,347855.75
19980921,0,11.9147,12.133,11.6945,12.0239,218051.332
19980922,0,12.0356,12.2422,12.0122,12.0726,113899.716
19980923,0,12.1584,12.3533,12.0122,12.3279,200094.08
19980924,0,12.2792,12.3279,11.6945,11.829,375048.23
19980925,0,11.7198,11.9381,11.6711,11.7919,266279.102
19980928,0,11.8407,12.096,11.8407,11.9498,97994.772
19980929,0,12.0122,12.1818,12.0122,12.1818,155457.79
19980930,0,12.0843,12.1447,11.6224,11.7062,207277.024
19981001,0,11.7198,11.8894,11.4275,11.4626,281670.944
19981002,0,11.5113,11.8036,11.5113,11.7686,293984.376
19981005,0,11.8173,11.8777,11.56,11.8524,361195.49
19981006,0,11.8894,12.1584,11.6711,11.9147,329898.924
19981007,0,11.9381,12.3533,11.9147,12.1818,289879.914
19981008,0,12.0843,12.0843,11.7432,11.8894,371456.562
19981009,0,11.9381,12.5482,11.7686,12.5345,532558.3
19981012,0,12.6203,12.7918,12.5482,12.5716,368378.42
19981013,0,12.5969,12.5969,12.3046,12.4624,303732.754
19981014,0,12.4741,12.8406,12.4624,12.5969,284749.388
19981015,0,12.5482,13.3025,12.4741,13.2908,330411.882
19981016,0,13.3999,13.3999,13.1563,13.2908,415580.209999999
19981019,0,13.3142,13.3999,13.2304,13.3395,129291.71
19981020,0,13.3999,13.6923,13.2538,13.2791,363760.876
19981021,0,13.2421,13.6319,13.2304,13.6319,237547.6
19981022,0,13.6319,13.7664,13.3766,13.7664,146222.684
19981023,0,13.6436,13.6436,13.2538,13.3278,223181.844
19981026,0,13.3766,13.741,13.3278,13.6202,359656.414
19981027,0,13.6436,13.8385,13.4857,13.5578,197528.862
19981028,0,13.5578,13.5578,13.0842,13.1816,263713.758
19981029,0,13.1816,13.2538,12.9731,13.2538,155970.842
19981030,0,13.2538,13.437,13.2304,13.2655,429945.984
19981102,0,13.2791,13.6689,13.2655,13.6436,336568.552
19981103,0,13.6436,13.7898,13.6065,13.6065,178032.42
19981104,0,13.6436,13.8268,13.6436,13.6553,195476.504
19981105,0,13.6436,14.2283,13.6436,14.1913,217538.246
19981106,0,14.2049,14.3745,14.0938,14.1796,208816.158
19981109,0,14.1796,14.1796,13.8638,13.973,253965.604
19981110,0,14.0587,14.3141,14.0451,14.1308,225234.212
19981111,0,14.1308,14.1796,13.8638,14.01,155970.756
19981112,0,13.9964,14.4485,13.9847,14.4485,279618.808
19981113,0,14.4973,14.7896,14.3024,14.3141,233956.152
19981116,0,14.3258,14.5577,14.3258,14.509,277566.566
19981117,0,14.5694,14.5694,14.3511,14.4115,163666.744
19981118,0,14.4115,14.4602,14.3375,14.4115,209329.28
19981119,0,14.4719,14.509,14.3375,14.3375,109282.206
19981120,0,14.3998,14.4115,14.3375,14.3628,159562.276
19981123,0,14.3628,14.5577,14.3628,14.5577,317585.324
19981124,0,14.4973,14.509,14.3511,14.4602,193937.328
19981125,0,14.509,14.5577,14.4232,14.509,213433.69
19981127,0,14.4973,14.546,14.4232,14.4485,43610.272
19981130,0,14.4232,14.4232,14.2049,14.2283,135961.486
19981201,0,14.2283,14.3511,14.1308,14.3141,318098.328
19981202,0,14.3228,14.3228,13.9432,14.2132,269298.038
19981203,0,14.1761,14.2857,14.0175,14.0175,238638.098
19981204,0,14.0175,14.2974,14.0175,14.2739,287183.192
19981207,0,14.2622,14.5068,14.1154,14.5068,185493.918
19981208,0,14.4696,14.4696,14.09,14.2974,229439.924
19981209,0,14.3463,14.5909,14.3463,14.5792,291781.834
19981210,0,14.5557,14.5557,14.1643,14.1643,223307.852
19981211,0,14.1761,14.1761,13.9804,14.1389,101178.41
19981214,0,14.1271,14.1271,13.9197,14.0665,146146.648
19981215,0,14.041,14.1761,13.9921,14.1389,228417.958
19981216,0,14.1643,14.1643,13.8943,13.9314,154833.614
19981217,0,13.9314,14.1643,13.9314,14.1643,114975.42
19981218,0,13.9686,14.1154,13.9686,14.0528,332662.534
19981221,0,14.0782,14.1761,14.041,14.1271,110887.4
19981222,0,14.09,14.1506,13.8943,13.9549,140525.76
19981223,0,13.9921,14.4089,13.9314,14.4089,168119.66
19981224,0,14.4324,14.5303,14.3952,14.5185,89425.478
19981228,0,14.5675,14.5675,14.3835,14.4324,85848.344
19981229,0,14.4324,14.677,14.4324,14.677,87892.38
19981230,0,14.677,15.0449,14.5792,14.9099,288205.428
19981231,0,14.9334,14.9334,14.7142,14.8003,100667.456
19990104,0,14.5303,14.9823,14.4813,14.5303,449170.948
19990105,0,14.6046,14.9823,14.6046,14.9823,117530.45
19990106,0,14.9706,15.1173,14.8982,15.1173,417999.406
19990107,0,15.1173,15.1173,14.5792,14.8003,208999.758
19990108,0,14.8003,14.8356,14.6281,14.8356,148701.614
19990111,0,14.7749,14.8003,14.3346,14.4089,117019.46
19990112,0,14.4579,14.5675,14.2367,14.2367,197246.852
19990113,0,14.1878,14.3346,14.1643,14.2485,491073.094
19990114,0,14.2132,14.2132,13.8219,14.0175,181405.68
19990115,0,14.041,14.3346,13.9804,14.2622,318354.592
19990119,0,14.2485,14.2485,13.8082,14.1761,191625.918
19990120,0,14.1389,14.1643,13.9432,13.9686,262655.008
19990121,0,14.041,14.041,13.6986,13.7475,331640.312
19990122,0,13.7103,13.8571,13.6986,13.6986,248347.068
19990125,0,13.7592,13.8943,13.6751,13.8708,195202.91
19990126,0,13.8336,13.8825,13.6986,13.8825,101178.344
19990127,0,13.9314,14.0293,13.6986,13.9804,403180.878
19990128,0,14.0039,14.2132,13.9686,14.1995,257034.098
19990129,0,14.2132,14.2132,13.9921,14.1389,251413.02
19990201,0,14.1017,14.1017,13.9686,13.9686,104244.394
19990202,0,13.9804,13.9804,13.5029,13.7475,203378.79
19990203,0,13.7475,13.7475,13.4305,13.6262,289227.054
19990204,0,13.6262,13.6262,13.3326,13.3815,186515.886
19990205,0,13.3815,13.4305,13.0136,13.0254,288205.206
19990208,0,13.088,13.0997,12.9765,13.0136,182427.674
19990209,0,13.0019,13.454,12.9647,13.0626,398070.808
19990210,0,13.1115,13.1604,12.9158,13.0136,343393.334
19990211,0,12.9412,13.1115,12.8179,13.1115,160965.714
19990212,0,13.1369,13.1859,12.6712,12.8062,240681.984
19990216,0,12.769,12.9902,12.769,12.8786,137970.562
19990217,0,12.8786,12.8923,12.5733,12.5733,159432.666
19990218,0,12.5733,12.9041,12.5244,12.7573,210532.85
19990219,0,12.7201,12.8179,12.5988,12.7318,169652.708
19990222,0,12.7084,13.4305,12.6966,13.27,439972.82
19990223,0,13.2348,13.2583,12.9041,13.0136,243748.07
19990224,0,13.0136,13.0254,12.4755,12.5733,294337.254
19990225,0,12.5851,12.6966,12.4148,12.6829,302002.24
19990226,0,12.7084,12.8669,12.6223,12.8434,147168.54
19990301,0,12.8551,12.8923,12.5361,12.8297,293826.234
19990302,0,12.8551,12.9158,12.6223,12.6712,196224.76
19990303,0,12.6477,12.6477,12.0841,12.2309,299958.16
19990304,0,12.1819,12.3542,12.1819,12.3287,255501.006
19990305,0,12.3749,12.6089,12.3749,12.5951,234977.78
19990308,0,12.5833,12.5833,12.3631,12.5833,337716.99
19990309,0,12.5597,12.7072,12.5224,12.6325,244132.79
19990310,0,12.5833,12.6325,12.3867,12.3867,320424.39
19990311,0,12.3867,12.6934,12.3867,12.5106,285838.899999999
19990312,0,12.5342,12.658,12.4359,12.5597,154617.42
19990315,0,12.5106,12.6816,12.4241,12.5224,163263.76
19990316,0,12.5106,12.5106,12.2766,12.3867,141393.58
19990317,0,12.3631,12.3631,12.019,12.1291,147496.86
19990318,0,12.1409,12.2019,12.0682,12.1901,159703.49
19990319,0,12.1409,12.1409,11.8952,11.8952,392137.809999999
19990322,0,11.8952,11.907,11.6494,11.846,366199.24
